title,link,description,cafename,cafeurl
수면기록,http://cafe.naver.com/facebot/754483,오늘 처음으로 수면측정 해봤는데 신기하네요,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
워치 LTE 46 수면단계측정안됨.. 다시 질문요. 다들 잘되나요? 도움 좀..,http://cafe.naver.com/happy88car/147826,측정이 잘안되요. 심박수 항상으로 해도.. 어제 되다가(얕은수면/깊은수면).. 오늘 뒤척임없음.. 이런걸로 나오네요. 몇일전부터는 중간 중간 공란이 자꾸 생기더만.. 고장났는가 아닌가 몰라요? 심박수가 중간에 한번씩... ,[스사노]스마트워치 사용자 노리터[타...,https://cafe.naver.com/happy88car
애플워치 울트라 구매 고민 해결 부탁드려요. (실구매자 분들의 조언 부탁드립니다.),http://cafe.naver.com/appleiphone/7535114,"수면 측정용으로 수면 시 착용하는데, 저녁에 늦게 퇴근한 날이면 충전때문에 잘 때 착용하지 못할 때가 많습니다. 배터리로 인한 스트레스가 있었고, 항상 배터리 향상된 모델을 원했기에 울트라를 구매해서 26일 수령... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
"&quot;수면 측정&quot; 어플, 과연 그 효과는?",http://cafe.naver.com/forland/31766,요약 ▶유소년 선수들은 기술에 대한 자연적인 호기심과 관심을 갖기 때문에 수면측정 어플을 사용하여 양질의 수면을 위한 행동을 독려할 수 있습니다. ▶양질의 수면은 각 사람을 둘러싼 요인과 광범위한 조건에... ,"""한국 유소년 축구선수 학부모"" 정보카...",https://cafe.naver.com/forland
택틱스7 업그레이드 어떻게 생각하시나요?,http://cafe.naver.com/finisherclub/63437,델타 솔라 잘 쓰고 있습니다 건강체크 기능과 명상앱 걷기앱 쓰고 있어요 택틱스7에 추가된 고급 수면 체력 측정 등등 그러한 기능들이 업그레이두 할만큼 가치 있을지 궁금해요 좀 더 세밀하게 건강 스트레스 등이 체크... ,피니셔클럽,https://cafe.naver.com/finisherclub
만성피로,http://cafe.naver.com/openlohas/176611,ㅎㅎ 그랬더니 이 분이가 똭!!!!! 제가 제일 궁금했던건 수면 측정기능 불편해도 팔에 차고 잡니다. 그랬더니!!!!!!!!! 항상 피로했는데!!!!!! 그 이유를 알았어요ㅜㅜ 깊은 수면이 없어요ㅜㅜ 엉엉 내 수면 돌리도~~~~~~~~~,로하스를 꿈꾸는 2080,https://cafe.naver.com/openlohas
오늘은 수면측정 해보려고요,http://cafe.naver.com/facebot/722596,제가 잘때 코고는지 궁금했는데 매번 혼자자서 드뎌 알아볼 수 있게됐어요,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
애플워치8 체온측정 된다고 본거 같은데..,http://cafe.naver.com/appleiphone/7539632,애플워치 8 체온측정 된다고 보고 1차 사전예약으로 사서 받았는데 어떻게 해야 체온 측정 가능한가요??,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
미밴드5 수면질문,http://cafe.naver.com/xst/450022,원래 rem수면도 떠있었는데 어느순간부터 없어졌네요 왜그런지 아시는분 있으신가요?,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
자는데 애플워치 심박수 경고뜨는데 이거 맞는건가요?,http://cafe.naver.com/2003000/16720,애플워치 심박수 경고가 높은 상황에서만 뜨는줄 알았는데 저 심박수 경고가 뜨네요 애플워치를 사고나서 그냥 내가 어떻게 자나 수면측정하는게 궁금해서 차고 잔건데 새벽에 놀라서 깼네요 이게 제가 애플워치 심박수... ,애페모-스마트/애플워치/페이스/스트랩...,https://cafe.naver.com/2003000
갤럭시워치5 44mm 40mm 할인가격,http://cafe.naver.com/dhmkbaseball/4174,갤럭시워치5 44mm 40mm 할인가격 당신이 잠든 사이에도 더 정확해진 수면측정으로 갤럭시워치5 44mm 수면 상태를 체크할 수가 있어요 당신의 수면 패턴을 8가지로 동물유형으로 갤럭시워치5 40mm 최저가링크 보여줘... ,병원정보 모아모아,https://cafe.naver.com/dhmkbaseball
Muse S 뇌파기반 명상 장비,http://cafe.naver.com/joonggonara/937999019,"수면 측정 기능이 있는데 이부분은 저는 쓰지 않았습니다. 살때는 30만원 후반에 샀지만, 헤어밴드가 좀 낡아서 가격을 낮게 책정했습니다. 인식은 잘 됩니다. 직거래는 낙성대역 4번출구 희망하며, 택배거래시... ",중고나라,https://cafe.naver.com/joonggonara
수면모드 체험,http://cafe.naver.com/facebot/821940,워치4 사서 오늘 처음으로 수면측정하고 잤는데 61점에 코골이 녹음도되네욬ㅋㅋㅋ 건강에 신경좀써야겠습니다 다들 몇점나오시나용,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
gts2 mini 불빛이 계속 들어오네요,http://cafe.naver.com/xst/550330,오래 놔도봐도 계속 나오네요 재부팅하면 꺼지긴 하는데 어쩌다 이러는게 아니라 계속 이러네요 심박수 측정은 꺼놨었구요(수동측정모드) 단순 수면측정만 켜진상태인데 혹시 조언해주실 부분이 있다면 부탁드립니다(- -)(_ _),샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
수면 앱 버벅임 증상 저만 있나요?,http://cafe.naver.com/facebot/919404,"사용기종 : 워치4 질문내용(구체적으로) : 수면측정을 위해 항상 워치를 착용하고 자는데요, 아침에 일어나면 수면 앱 켜서 수면 점수 보는 게 하루의 시작이 돼버렸습니다. 근데 며칠 전부터 아침에 일어나서 최초 수면 앱... ",갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
워치 액티브2 삼성헬스 수면중 산소포화도???,http://cafe.naver.com/anycallusershow/3798945,"제목에는 간략한 질문내용 표시 사용기종 : 갤럭시워치 액티브2, 노트10 질문내용 : (구체적으로): 오랜만에 삼성헬스 업데이트하고, 워치 액티브2 차고 수면측정했는데요 수면 상세 내역을 보니 수면중 산소포화도 측정... ",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
[ LTE/자급제 ] 갤럭시 워치4 클래식 42mm 블랙 SM-R885N,http://cafe.naver.com/joonggonara/935754112,"● LTE + GPS + WiFi + 블루투스. ● 자급제(LTE)로 3사 통신사 가입하면 자체로 전화가 됩니다. ● 체지방 수면측정 / 운동기능 등.... ● 구성품 : 스마트 워치, 스트랩, 충전기. ※택배는 착불입니다",중고나라,https://cafe.naver.com/joonggonara
갤럭시핏 워치3 수면기록 공유,http://cafe.naver.com/facebot/497442,핏2를 차고 수면기록 측정하면 삼성헬스 어플에서는 확인가능한데 워치3에는 수면기록없음이라고 뜨네요. 원래이런건가요? 전부 동기화된다고 들었는데 수면기록은 워치3에 자동으로 동기화가 안되는건가요?,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
수면시 코골이 녹음기능,http://cafe.naver.com/anycallusershow/3813354,혹시 충전 안하면서 그냥 자면 녹음 기능이 작동 안하나요? 어제 충전한답시고 충전기 꼽아놓고 모르고 스위치를 안켜고 그냥 잤더니 수면측정은 됐는데 코골이 녹음 된게 하나도 없어서요..,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
미밴드 수면측정하면 깊은수면시간 보통얼마정도나오시나요?,http://cafe.naver.com/xst/357635,저는 평균적으로 6-7시간 자는데 깊은수면은 1시간밖에안되네요.. 다들이정도신가요? 제가 수면효율이안좋은건지궁금합니다ㅠ,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
오토슬립,http://cafe.naver.com/appleiphone/7569244,따로 설정같은거 안해도 착용하고 자면 자동으로 수면측정이 되는건가요..!?,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면 상태는 갤럭시핏2보다 미밴드5가 더 정확한가요?,http://cafe.naver.com/anycallusershow/3475490,제목에는 간략한 질문내용 표시 사용기종 : 질문내용 : (구체적으로): 갤럭시핏2를 사용중인데 저는 주로 수면상태랑 각종 알림때문에 사용하는데 수면 상태에서 렘수면 같은 경우는 미밴드5가 더 정확한가요?,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
미밴드의 가성비를 이길제품은 없는듯요...,http://cafe.naver.com/appleiphone/7306215,오히려 잘때수면측정이라든지 운동용으로는 애플워치보다도 전 더 만족했네요.. 진심 그정도로 가성비 장난아닙니다. 아마 미밴드 한번이라도 써본분들은 제 말 공감하실거에요..,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수조 온도측정 팁드립니다!!,http://cafe.naver.com/choishrimp/704672,하지만 다 답이 있습니다 바로 디지털 체온계입니다 디지탈 체온계 특성상 온도 오차가 0.1도입니다 다만 수조 온도를 측정하기 위해선 수면 위를 측정해야하기때문에 비접촉식온도계여야 하지만 비접촉 디지탈체온계를... ,새우를 사랑하는 사람들,https://cafe.naver.com/choishrimp
수면인증합니다~,http://cafe.naver.com/facebot/741538,어제 받아서 처음 수면측정해본건데 깊은수면이 3분 뿐이네요 잠귀가 밝아 옆에서 조금만 부스럭대도 깨는건 알았는데 그게 깊은잠을 못들어서였나봐요 잠 좀 푹 자고싶네요~ㅎㅎ,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
워치4 체험단 미션 클리어 &amp; 배터리,http://cafe.naver.com/anycallusershow/3823330,수면까지 얼른 진행해서 워치4 최초체험단 미션 전부 클리어 했습니다. 수면측정하기 전에 배터리 100% 충전해놓고 수면측정 끝나고 보니까 90% 남아있네요. 확실히 액티브2때보다 배터리가 좀 오래가는거 같아 좋아요.,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
이제야 안정권,http://cafe.naver.com/ebekoji/60490,침대에 누워있는 시간은 12시간인데 워치가 측정한 수면시간은 토탈 6시간 정도 되나봅니다. 그래도 평소에 자는 5시간보다 조금 길어서 그런가 몸은 찌뿌등하고 머리는 멍한데도 혈당이 잘 나오네요. ^^ 식전 84 식후... ,당뇨와 당질제한식,https://cafe.naver.com/ebekoji
오늘 수면 측정하고 자면 2차완료!,http://cafe.naver.com/facebot/725848,내일 인스타 업로드까지 끝내기,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
애플워치 오토슬립어플 쓰고계신분 많으신가요??,http://cafe.naver.com/appleiphone/7200217,워치7 구매하고서 수면측정하려고 오토슬립 설치하려고보니까 후기가 완전 모 아니면 도 인것같네요 최근 후기들이 측정안된다고 하는 글들이 많은데 지금 사용하시는분들 오토슬립 쓸만한가요?,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면측정하면 워치는 언제충전하시나요?,http://cafe.naver.com/anycallusershow/3871329,핳,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
210903 수면측정,http://cafe.naver.com/facebot/731290,,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
워치? 추천좀 해주세요,http://cafe.naver.com/appleiphone/7345293,"아이폰이랑 호환이 잘 되어야 하고 만보기기능, 심장박동수, 수면측정, 운동기능(?) 이정도에 전화올시 알림이랑 받는기능도 있으면 좋겠어요 (워치로 통화가아닌 받기누르면 핸드폰이랑 연결중인 이어폰으로... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
애플워치 상위모델로 가려고 팔았는데 현타오네요,http://cafe.naver.com/appleiphone/7330233,"애플워치 안차고 충전 안시켜도 되니까 너무 편한거예요;; 편하려고 쓰는 스마트 기기인데 여태 불편함을 감수하고있었다니;; 어차피 애플워치는 용도는 수면측정, 알림, 운동인데 그냥 배터리 오래가는 미밴드나 가야겠어요",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
저는 ㅋㅋㅋㅋㅋ 수면측정 못할듯요,http://cafe.naver.com/appleiphone/6078348,몸부림 심해서 언제 워치 깨먹을지 어떻게알아용..,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
수면 측정,http://cafe.naver.com/applewatchface/21079,애플워치 수면 측정 배터리 많이 닳나요??,"오늘의 워치(애플워치 페이스 맛집, 클...",https://cafe.naver.com/applewatchface
갤럭시워치4랑 갤럭시핏2랑 연동 되나요?,http://cafe.naver.com/facebot/1088324,사용기종 : 갤럭시워치4 44mm 질문내용(구체적으로) : 수면 측정 위해서 워치4 차고 자고 있는데 제가 무의식 중에 불편해서 그런지 잠 중가네 깨서 벗고 자게 되더라고요.. ㅠㅠ 그래서 잘 때 워치4 대신에 갤핏2로 차고... ,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
미밴드 7 프로는 가성비만 보면 많이 별로인 것 같습니다. (feat. 샤오미 팬보이),http://cafe.naver.com/xst/577255,"- 1.64인치 456x280 OLED 터치스크린 (소숫점 두자리수, 픽셀 1자리수까지 같습니다) - AOD 지원 - 수면, 산소포화도 측정 지원 - 조도 센서, GPS 지원 - 5ATM 방수방진 - 국내 공식 정발 ..보시면 아시겠지만 미밴드 7 프로의 주요... ",샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
수면 측정 재밌네요 ㅎㅎ,http://cafe.naver.com/xst/2813,어릴때부터 자면 누가 업어가도 모른다고 할 정도로 잘자는데 정말 규칙적으로 나오네요 ㅎㅎ 마지막 숙면이 짧은건 잠깐 일어났다 다시 자서 그런가봅니다.,샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
&quot;애플워치5&quot;의 도약 ~ 수면 추적 기능 내장,http://cafe.naver.com/appleiphone/5231685,"애플워치5, 수면 추적 기능 추가 예상!!! 애플이 애플워치의 수면 추적 기능 개발을 위해 노력하고 있으며, 다음 주 공개되는 애플워치5에 이 기능이 소개될 수 있다고 애플 전문 매체 나인투파이브맥이 2일(현지시간) 애플... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
"스마트 트랙커, 삼성 갤럭시 핏2 추천해요!",http://cafe.naver.com/usacolleges/20886,수면 측정과 운동 기능이 있는 스마트 트랙커를 구매하기로 했어요. 저는 기계치+평생 아이폰 유저라 아이폰 스마트워치를 살까 했는데 가격도 비싼편인데다가 그 기능 많고 묵직하고 좋은 아이를 차고 운동 하기가... ,"★고고할리팩스★핼리팩스 자녀무상, ...",https://cafe.naver.com/usacolleges
