title,isEdited,userName,review,rating,date,developerResponse
아 제일 맘에드네여,False,KKKKKkKkKYYAm,그동안쓴 공부앱중 젤맘에들어여ㅠ 근데 안드로이드에서 광고사느라돈썻는데 그거는이제무용지물 ㅠ,5,2020-12-22 13:49:58,
iPad 가로모드,False,넴넹넭,"아이패드 가로모드 제발...제발... 개발해주시면 안 될까요,,, 아이패드 이용자들도 많아진 것 같은데 진자 너무너무 불편해요 ㅠㅠㅠㅠ 이용자도 많은데 고려해주세요 ㅠㅠ",4,2021-04-10 13:05:17,
지구에 도움이되서 좋아요,False,소소리01,확실히 나무 키우고 앱 벗어나면 나무가 시들어서 핸드폰 안하게 되고 좋습니다 무엇보다 지구을 위해 나무를 심을수있다니 일석이조!,4,2021-03-09 22:58:51,
How can I get a refund??,False,브레인스톰,이거 저랑 잘 안맞는 것 같아서 삭제할려 하는데 환불 어떻게 하나요?? 답장 부탁드릴게요..,3,2021-01-16 04:55:14,"{'id': 20452408, 'body': 'Hi, sorry for the inconvenience. Please contact us via our in-app feedback system for us to assist you further. Please provide details (for example, screenshots or videos) of the problem if you can.\nTo visit our in-app feedback system, please go to Settings, enter our FAQ, tap on the top-right icon and go to ""contact us"". Thank you. - Forest', 'modified': '2021-01-17T12:38:29Z'}"
좋아요!!,False,와우껌500,정말 너무 괜찮은 앱입니다!! 사용한지 꽤 되었는데 공부 진짜 잘돼요!!,5,2020-11-19 02:00:42,
의지박약에게 너무 좋아요,False,파파파파ㅏ,진짜 집중시간 5분인데 덕분에 공부잘되네요 휴식시간 정할 수 있는 것도 좋아요^^,5,2020-06-18 07:08:16,
음악 추가도 해주세요!,False,칸산탈슘,너무나 잘 쓰고 있습니다. 불타는 장작 소리 있으면 너무 좋을 것 같아요.,5,2020-01-30 13:15:11,
좋은데... 좋긴한데...,False,xlisbin,아이폰이라 그런지 50분 정도 남았는데 홈버튼 누르니까 그냥 나가지더라구요 ㅜ 다른 앱 들어가니까 잘도 들어가지구... 못나가게 하거나 앱을 못들어가게 제어가 필요한 것 같네용... 업그레이드 부탁드려요! 아이폰도 잠금화면 되게 해주세요ㅜㅠㅠ 기다릴게요ㅜㅠㅠ,2,2020-03-24 05:31:12,
상점들어가면 튕겨요,False,마블6565,새로운 나무 구매하려고 상점에 들어가려고 하면 튕기는 증상이 있네요 업데이트 및 수정이 필요한거 같아요,5,2020-01-21 15:38:34,
다운받길잘했어요,False,똥싸는비둘기,"아직 습관이 안되서 자주쓰진 못하지만
한번씩 쓰고나면 확실히 폰 덜봐요
집중하게되요
너무 좋아요",5,2019-06-20 07:23:26,
좋아요,False,사니따스,흠... 다른 앱있는데 그래도 심플해서 좋을 것 같아요. 다른건 복잡하고 알림기능 이런것들 있고 이런데 여기는 딱 필요한 기능만 있고... 특이 이쁘네요 ㅎㅎ,5,2019-05-11 12:09:13,
진짜 나무 죽일 수 없어서,False,떼떼니,"폰을 멀리하네요 그리고 나무들 자라서 심어져 있으면 그렇게 뿌듯하더라구요,, 넘 귀엽고요ㅠ 더더더더더 많은 나무들이랑 덤불들이 나왔으면 좋겠습니다!",5,2019-04-18 13:02:48,
좋아요,False,유치해보이는데 꿀잼,나무가 다양해서 모으는 재미도 있고 켜두고 있으면 확실히 폰을 잘 안만지게 돼서 좋습니다 거기다가 진짜 나무를 심을 수도 있어서 뿌듯하네요 만족스러운 어플입니다~,4,2019-04-30 09:12:10,
좋아요,False,에니게이트2,폰도 안 쓰게되고 나무 모으는 재미가 쏠쏠해서 정말 잘 쓰고 있습니다! 돈이 전혀 아깝지 않았어요❤️❤️❤️,5,2019-04-15 12:39:54,
귀엽고 좋아요,False,꾹뀩,나무들 많이 심어져 있으면 괜히 뿌듯하고 그래요! 공부할 때 폰 안쓰게 되고 돈 안아까울 만큼 제 역할 톡톡히 해주는 앱이에요😆,5,2019-04-01 17:42:25,
음악추가 부탁드려요,False,비mo,잘 사용하고 있는데 음악에 장작타는 소리도 추가해 주시면 감사하겠습니다.,5,2020-10-11 08:50:26,
게임하는것 같고 좋아요!,False,Minnie9792,유료 어플이라 망설였었는데 애플은 잠금어플이 제대로 된게 이거 뿐이라 결국은 질렀어요! 생각보다 도움 되고 할때마다 뭔가 게임하는거 같아서 동기부여되고 좋은것 같습니다!,4,2018-07-30 17:53:10,
애플워치 시간,False,우나나나우나나나,타이머 잴 때 애플워치로 시간 확인 할 수 있었는데 그게 갑자기 안되네요 ㅜ 왜그러는걸까요 아이폰이랑 애플워치 업데이트 한 후로 안되는거 같은데 해결해주세요 ㅠ,3,2022-04-16 12:30:41,"{'id': 29247818, 'body': 'Hi,\n\n\ufeffApple seems to have introduced a bug since iOS 15.4 that prevents an iOS app from knowing which complications are active on the Apple Watch. There are also reports from other apps that seem to experience the similar issue. \n\nUntil this bug gets fixed, it means that any Watch app that uses this function will have a chance to function improperly. Hopefully, it will be fixed in the near future! \n\nWe apologize for any inconvenience you may have experienced and we kindly ask for your understanding. ', 'modified': '2022-04-19T03:07:18Z'}"
갓앱,False,아이폰x시리즈쓰는 블서유저,스탐 평균 17시간인 사람입니다 이거 하고 9시간으로 떡락함 물론 아직 멀었지만 ㄹㅇ 효과있늠,5,2020-04-15 09:20:48,
너무좋은데,False,pqjbeosnivosobwh,너무좋은데 아이패드로 쓸 때 가로로 사용을 할 수가 없네요.. 계속 화면이 세로로 되어있어요 ㅜ 이것만 빼면 다 너무좋아요!,5,2020-03-24 10:53:52,
숲을 가꿔야한다는 생각에 하게 돼요,False,mashmarigolds,폰 만지고 싶다가도 시들 생각하니 다시 내려놓게 되더라구요 공부할 때 참 좋은 것 같아요,5,2020-03-14 20:34:52,
나무를 심을 수 있는게 하나의 동기부여가 되어서 꾸준히 하려고 노력하고있습니다. 물론 집중도 할 수 있도록 도와주고요,False,ㅂ섷,.,5,2019-12-12 10:28:23,
기분좋은 어플,False,sssinen,좀 더 오래 집중하면 더 커진다거나 하면 좀 더 재미있을 것 같은데 나무크기가 한가지인게 재미면에서 조금 아쉽네요. 어플분위기는 기분이 좋아요.,4,2020-02-27 08:12:10,
점점 안 좋아져요,False,Ggdaㄴ니,몇 년간 사용할 정도로 좋은데 이제 알림이 잘 안울립니다. 알림이 나타나도 소리는 안나거나 하고요. 안울려서 가보면 몇십분 더 공부했는데 체킹도 안되어있습니다. 이 앱 이제 버릴때가 왔나 싶네요 ㅠ,3,2020-02-08 01:45:38,"{'id': 13447100, 'body': 'Hi,\r\nCould you please contact us via the in-app feedback system so that we can investigate the problem further? Thank you and sorry for any inconvenience caused.', 'modified': '2020-02-12T17:56:44Z'}"
너무 잘 이용하고 있어요,False,ㅂㄱㄴㄸ,공부할 때 집중하려고 이 어플을 구매하게 됐는데 반강제적으로 휴대폰을 안 볼 수 있게 돼 도움이 많이 되고 있어요,5,2019-06-28 15:59:42,
첨엔 나무 죽이면 그만아닌가 했는데...,False,찌로뽀로쀼룽,"죽이기 싫어서 엄청 참고 시간 끝나면 핸드폰해요.. 
공부할때 최고입니다!",5,2019-05-11 03:56:15,
폰사용자제에 도움되요,False,올해무조간합격,"공부중이라 폰을 멀리해야되서 ㅠㅠ 구매했는데
효과있고 숲이 조성 잘 될 때 마다 기분이 좋네요~~",5,2019-04-17 23:47:07,
다운받고 잘 안썼었는데,False,고래밥 먹었니,"쓰면 마음이 평화로워지고, 성취의 기쁨이 느껴져요.
다시 잘 쓰게 될 듯 합니다.",5,2022-08-01 18:04:29,
휴대폰 쉬기,False,나무36893,"늘 쥐고 있는 스마트폰에서 벗어나고 싶어서
구입했습니다. 좋아요!
근데 갑자기 급한 일이 있을때,
나무를 죽이게 되는게 너무 마음이 아파요. 
나무 많이 심어요! 우리!",4,2019-04-11 23:46:15,
집중 업무에 도움이 됩니다,False,Rjin^^,되도록 핸드폰에 신경쓰지 않기 위해서 설치했는데 도움이 되는 것 같습니다. 실제로 나무 기부를 하기 위해서는 아주 멀고 멀지만 ㅠㅠ 하루하루 제 숲 상태를 보며 조금 더 집중하기 위해 노력하고 있습니다^^,4,2018-07-03 02:49:07,
안드로이드가 부러워지는 어플,False,아이들러조,"ios는 화이트리스트가 안되는데 
그 말은 즉슨 나무를 심기 시작하면 전화도 못받고 급한 톡에 답장도 못하고 영어사전도 못보고 노래도 골라서 못듣는다는뜻입니다... 
솔직히 환불하고 싶습니다",3,2018-06-12 21:23:26,"{'id': 3853707, 'body': 'Hi,\n\nbecause of the limitation of the iOS system, we cannot know what app the user is using. Thus, we cannot implement the whitelist feature in the iOS version. As a workaround, we made the ""Work with Phone Mode"". You can turn on this mode in the settings page so that you can use some working related apps during the planting. But you have to be honest with yourself when using the working mode.\n\nThe trees that planted under the working mode will not be counted in the ranking. And you will receive less reward if you leave the app in the middle.\n\nCurrently, to the best of our knowledge, this feature cannot be implemented in iOS apps. If you see features like white list in other apps, please tell us and we will try to figure out how they did it.\n\nThanks for your suggestion. :) -Forest', 'modified': '2018-06-15T10:41:25Z'}"
가입,False,나무쿠키상자,첨 쓰는데 아직까진 신기하고 재미있게 시간관리 할 수 있어서 좋아요-^^,5,2021-07-25 07:28:23,
공부에 도움이 됩니다,False,leenamsu,진짜 폰 안만질 수 있도록 시스템이 좋은거 같아요 덕분에 집중도 잘되요!!,5,2021-07-08 15:49:22,
애플워치에서도..!,False,베티 킴,"집중하는데 정말 도움이 많이 되어요!!!
애플워치에서도 조작할 수만 있다면
정말 정말 좋을거 같아요!",5,2021-04-16 08:23:19,
추천,False,ㅇㅅㅇ😇😇,공부하고 보람이 생겨서 너무너무 좋습니다. 2500이 아깝지 않은 앱이에요 ㅎㅎ!!,5,2021-03-24 09:29:19,
스톱워치 기능 진짜 감사합니다 ㅠㅠㅠ,False,DRX 꼼프트,"시간 애매할 때 나무 죽을까봐 하기 애매햇는데
드디어 스톱워치가 나왔네여 ㅎㅎ 감사합니다!!",5,2021-02-23 10:24:14,
집중력에 신경쓰기 좋은 앱입니다,False,안서준,나무를 위한다는 생각덕분에 스마트폰을 덜 만지게 되는 느낌입니다,5,2020-12-06 14:53:49,
유료구매가치200%입니다,False,리뷰엉이,확실히 핸드폰으로 다른 앱 들락날락하려는 손길의 횟수가 줄어드는 제모습을 느낄 수 있었습니다,5,2019-12-16 00:04:14,
좋은 취지의 어플,False,구빙,그러나 제일 중요한건 본인의 의지입니다. 사용할 일이 거의 없어서 가끔 쓰지만 독서가 필요할 때에등 쓰기에 정말 좋습니다.,5,2019-10-03 02:31:04,
뽀모도로..,False,체셔윤,잦은 폰 사용으로 집중력이 사라진 성인은 일을 하기 위해 씁니다 .. 그래도 25분이 한계 ㅜㅜ 더 열심히 해볼게요 ㅠㅠ이거 아님 아케 일했나 몰라ㅜㅜ,4,2019-11-10 10:20:15,
너무 좋아요,False,ㅋㅋㅋ1ㅎㅋㅎ1,"핸드폰 사용시간 많이 줄었어요
나무 안죽이려고 필사적으로 공부하고 있습니당
장기간 꾸준히 이용할 것 같아요",5,2019-05-15 17:48:36,
매일 매일 집중 시간 갱신하기 좋아요,False,뚜뚜에트,"도전과제도 있고 , 코인 모아서 나무도 심고 매일 숲에 나무도 새로 심을 수 있어 좋아요  일 주 월 별로 상승해 가는 집중시간을 보면 뿌듯합니다 :)",5,2019-05-03 20:20:47,
나무 죽이기 싫어서 공부하게되는 어플,False,뚜루루뚜루(~˘▾˘)~,가끔 꼼수를 부리기도 하지만 좋아요! 다른 유료어플도 써봤었는데 저는 포레스트가 더 좋았어요.,5,2019-04-24 11:18:40,
좋아용 ㅎㅎ,False,낭플,폰 사용 시간도 줄었고 무엇보다 자율적으로 조절할 수 있어서 좋은 거 같아요!! 나무 기부되니까 유료도 별로 아깝지 않아요 ㅎㅎ,5,2019-04-20 14:35:30,
폰을 안 보는 시간이 늘었어요^^,False,삿슴,수집욕 덕분에 나무 모으려고 억지로라도 핸드폰 안보게 됩니다. 문제는 아이패드가 있다는것..,5,2019-04-19 10:25:20,
집중력 높이는데 좋아요ㅎㅎ,False,결제승인,"공부할때 쓰는데 시간 설정해논 만큼은 공부하기 싫어도 억지로 하게돼요ㅎㅎㅎ
다만 시간 2시간 이상 설정할수 있었으면 좋겠어요~",5,2019-04-18 13:28:10,
돈이 아깝지 않은 어플,False,젤리츄릅츄릅,맨날 게임어플만 돈주고 받다가 공부하려고 받았는데 나무가 시들수록 나도 시드는 느낌이라 집중하게 되네요,5,2019-04-18 06:48:44,
진짜진짜 좋아요!,False,가연_,공부할때 집중하고 싶어도 핸드폰 보게 되는데 이거 해놓고 여기서 나오는 브금 틀어놓으면 나무 죽이기 싫어서 계속 집중하게 되는게 너무 좋아요!,5,2019-01-04 12:40:21,
도움이 많이되요,False,bibi8king,"공부시작하려고하면 핸드폰보게되고
자꾸미루게되는데
일단안보게 락걸어주니까 집중력이
조금씩향상되는거같아요",5,2018-09-08 07:10:49,
아직 나무를 사보진 못했지만,False,메리리라ㅏ,공부나 다른거 할때 확실히 핸드폰을 안보게 되는 것 같아요! 빨리 더 모아서 다른 나무들도 사고 진짜 나무 심어야겠어요ㅎ,5,2018-05-09 04:38:00,
집중하기 딱!,False,다 나 입 니 다,폰을 자주 써서 고민 이었는데 나무라는 귀여운 아이를 위해서 참아내는게 좋았어요:-),5,2021-07-26 05:19:43,
잘쓰고 있어요,False,어ㅏ니ㅐ저나앙,근데 타임라인 삭제나 시간 수정할수 있는 기능도 있으면 좋겠어요. 실수로 못끄고 딴거 할때가 많아서요.,4,2021-08-24 13:42:28,
조항좋앙!,False,뽕빵삥뿡,일단 과자하나를 안먹고 이 앱을 산거 아주 좋은 선택이였던거 같아요 시험기간에 자ㄹ 쓰고 갑니당!,5,2021-06-20 02:19:47,
기능추가,False,야마마마꼬오오오,앱이 신기해서 써봤는데 다른 스톱워치 기능처럼 초집중 모드가 아닌경우에는 중간에 정지해도 시간이 다시 그대로 이어질 수 있는 기능이있었으면 좋겠습니다..,3,2021-03-28 10:35:41,"{'id': 22046643, 'body': 'Hello,\nThank you for your feedback. We will forward your suggestion to our team.', 'modified': '2021-04-05T09:25:47Z'}"
제발.. 너무 억울해요,False,ddmani0206,"백그라운드 앱 실수로 지우면 왜 나무 죽나요... 
지우고 바로 들어가면 나무 안 죽게 할 순 없나요?

너무 허무해요 참고로 아이폰이에요",5,2021-02-22 14:11:57,
좋아요,False,😁🕶😎,너무 이쁘고 마음에 들어서 잘 쓰고 있는데 카테고리를 수정할 수 있었으면 좋겠어요..,5,2020-12-19 04:42:08,
유용해요!,False,qls12@,"이제 고3이라 핸드폰 안 쓰려고 깔았는데 진짜 유용해요 ㅜㅜ
켜 놓고 있으면 핸드폰도 못 해서 집중도 잘 돼요!",5,2020-12-06 09:33:57,
집중력키우기 좋네요,False,imsujinio,요새 계속 집에서 강의듣느라 집중력이 많이 떨어졌었는데 이 앱을 이용하니깐 확실히 집중력이 높아졌습니다!,5,2020-11-04 12:25:13,
